icpsr_id,gender,congress,art_count
29939,M,110,38
29939,M,111,204
29939,M,112,2359
20102,M,107,6
20102,M,108,3
20102,M,109,3
20102,M,110,12
20102,M,111,20
20102,M,112,16
20120,M,107,15
20120,M,108,9
20120,M,109,15
20120,M,110,12
20120,M,111,15
20120,M,112,97
20301,M,112,97
20301,M,108,9
20301,M,109,15
20301,M,110,12
20301,M,111,15
20303,M,108,4
20303,M,109,8
20303,M,110,31
14421,M,102,306
14421,M,103,283
14421,M,104,239
14421,M,105,434
14421,M,106,335
14421,M,107,409
14421,M,108,572
20329,M,112,13
20329,M,108,1
20329,M,109,2
20329,M,110,1
20329,M,111,0
20536,M,112,13
20536,M,109,17
20536,M,110,7
20536,M,111,4
15034,M,102,11
14835,M,102,15
14835,M,103,8
14835,M,104,9
14835,M,105,6
14835,M,106,9
14835,M,107,6
14835,M,108,47
14835,M,109,93
14835,M,110,146
29533,M,104,4
29533,M,105,2
29533,M,106,4
29533,M,107,7
29551,M,104,14
10713,M,102,72
10713,M,103,32
10713,M,104,25
10713,M,105,96
10713,M,106,39
10713,M,107,71
10713,M,108,37
10713,M,109,41
10713,M,110,79
10713,M,111,50
10713,M,112,27
21196,M,112,11
20111,M,107,0
20111,M,108,1
20111,M,109,3
20111,M,110,1
20111,M,111,0
20111,M,112,3
15015,,102,0
39303,M,104,1
39303,M,103,2
14827,M,104,37
14827,M,102,3
14827,M,103,23
21122,M,112,7
14618,M,102,20
20307,M,112,8
20307,M,108,1
20307,M,109,2
20307,M,110,3
20307,M,111,9
20353,M,112,62
20353,M,108,8
20353,M,109,1
20353,M,110,3
20353,M,111,15
21177,F,112,23
21115,M,112,1
21147,M,112,1
29574,M,104,12
29574,M,105,2
29574,M,106,4
29574,M,107,11
14605,M,102,0
14605,M,103,0
14605,M,104,0
14605,M,105,2
14605,M,106,3
14605,M,107,0
14605,M,108,0
29380,M,103,17
29380,M,104,11
29380,M,105,29
29380,M,106,15
29380,M,107,22
29380,M,108,14
29380,M,109,31
29380,M,110,28
29380,M,111,24
29380,M,112,23
29765,M,105,7
29765,M,106,16
15608,M,102,0
29302,M,104,3
29302,M,105,3
29302,M,106,6
29302,M,107,20
29302,M,103,4
15418,M,104,9
15418,M,102,0
15418,M,103,2
29715,M,105,29
29715,M,106,16
29715,M,107,5
29715,M,108,11
29715,M,109,14
29715,M,110,27
29715,M,111,19
14654,M,102,0
29580,M,104,0
29580,M,105,2
29580,M,106,2
29580,M,107,4
29580,M,108,4
29580,M,109,25
29580,M,110,7
29580,M,111,10
29580,M,112,17
29337,M,103,11
29337,M,104,3
29337,M,105,15
29337,M,106,16
29337,M,107,7
29337,M,108,3
29337,M,109,31
29337,M,110,14
29337,M,111,8
29337,M,112,4
15433,F,104,15
15433,F,102,6
15433,F,103,15
14233,M,104,5
14233,M,105,4
14233,M,102,0
14233,M,103,1
14463,M,102,1
20763,F,112,20
20763,F,110,6
20763,F,111,6
20107,M,107,7
20107,M,108,62
20107,M,109,13
20107,M,110,26
20107,M,111,147
20107,M,112,242
15438,M,102,3
15438,M,103,1
15438,M,105,1
15438,M,106,3
15438,M,107,0
15438,M,108,0
15438,M,109,0
15438,M,110,2
15438,M,111,1
15438,M,112,0
20113,M,107,2
20113,M,108,5
20113,M,109,12
20113,M,110,39
20113,M,111,7
29752,M,105,0
29752,M,106,0
29752,M,107,2
29752,M,108,9
29752,M,109,4
29752,M,110,5
29752,M,111,8
29752,M,112,17
15615,M,102,4
15615,M,103,6
29913,M,106,10
29913,M,107,15
15068,M,102,182
14669,M,102,39
14669,M,103,15
14669,M,104,30
14669,M,105,73
14669,M,106,39
14669,M,107,54
14669,M,108,24
14669,M,109,49
14446,M,102,1
29386,M,103,1
29386,M,104,3
29386,M,105,15
29386,M,106,20
29386,M,107,29
29386,M,108,28
29386,M,109,117
29548,M,104,5
29548,M,105,14
29548,M,106,9
29548,M,107,11
29548,M,108,21
29708,M,105,18
29708,M,106,84
29522,M,104,1
29522,M,105,2
29522,M,106,5
29522,M,107,3
29522,M,108,3
29522,M,109,2
29522,M,110,6
29522,M,111,0
29522,M,112,28
12042,M,102,42
14843,M,102,2
14843,M,103,0
14039,M,102,15
14039,M,103,13
14039,M,104,10
14039,M,105,9
14039,M,106,10
14039,M,107,17
29313,M,103,5
29313,M,104,2
29313,M,105,6
29313,M,106,3
29313,M,107,4
29313,M,108,6
29313,M,109,3
29313,M,110,6
29313,M,111,8
29313,M,112,6
29149,M,102,10
29149,M,103,15
29149,M,104,15
29149,M,105,33
29149,M,106,28
29149,M,107,14
29149,M,108,23
29149,M,109,10
29149,M,110,11
29149,M,111,23
29149,M,112,20
14661,F,102,13
14661,F,103,27
15611,M,104,0
15611,M,102,0
15611,M,103,0
29722,M,105,4
29722,M,106,5
29722,M,107,3
29722,M,108,1
29722,M,109,2
29722,M,110,2
29722,M,111,8
29390,F,103,4
29390,F,104,6
29390,F,105,17
29390,F,106,5
29390,F,107,6
29390,F,108,11
29390,F,109,59
29390,F,110,17
20334,M,108,4
20334,M,109,11
20334,M,110,13
29916,M,106,2
29916,M,107,0
29916,M,108,0
12041,M,102,10
12041,M,103,9
12041,M,104,4
12041,M,105,13
12041,M,106,11
12041,M,107,5
12041,M,108,8
29505,M,104,7
29505,M,105,8
29505,M,106,4
29505,M,107,7
29505,M,108,4
29505,M,109,4
29505,M,110,1
29505,M,111,3
15021,,104,0
15021,,102,2
15021,,103,0
39313,M,103,4
14632,M,102,9
14632,M,103,6
14632,M,104,9
14632,M,105,13
14632,M,106,10
14632,M,107,18
15411,M,102,60
13011,M,104,11
13011,M,105,9
13011,M,102,13
13011,M,103,46
29515,M,104,32
29375,M,103,38
29375,M,104,53
29375,M,105,89
29375,M,106,69
29375,M,107,53
29375,M,108,57
29375,M,109,151
29375,M,110,115
29375,M,111,223
29375,M,112,285
14813,M,102,4
14813,M,103,10
14813,M,104,10
14813,M,105,17
14813,M,106,43
14813,M,107,13
14813,M,108,33
14813,M,109,38
14813,M,110,16
14813,M,111,6
14813,M,112,25
21143,M,112,29
29565,M,104,6
29565,M,105,21
29565,M,106,35
90327,M,112,1
90327,M,109,12
90327,M,110,3
90327,M,111,2
14666,M,102,0
14666,M,103,0
29713,M,105,4
29713,M,106,4
29713,M,107,2
29713,M,108,3
29713,M,109,2
29713,M,110,2
29713,M,111,28
15011,F,102,80
10732,M,104,24
10732,M,105,35
10732,M,102,92
10732,M,103,90
29312,F,103,11
29312,F,104,6
29312,F,105,3
29312,F,106,8
29312,F,107,4
29312,F,108,6
29312,F,109,3
29312,F,110,7
29312,F,111,16
29312,F,112,12
29918,M,106,14
29918,M,107,2
29918,M,108,13
15631,F,102,0
15631,F,103,0
29378,F,103,33
29378,F,104,20
29378,F,105,47
29378,F,106,30
29378,F,107,32
29378,F,108,20
29378,F,109,27
29378,F,110,40
29378,F,111,53
29378,F,112,34
20736,M,110,8
20736,M,111,29
20330,M,112,165
20330,M,108,2
20330,M,109,12
20330,M,110,67
20330,M,111,153
14847,,102,0
14458,M,104,6
14458,M,105,11
14458,M,106,7
14458,M,102,20
14458,M,103,6
15007,M,102,2
15007,M,103,3
15007,M,104,5
15007,M,105,3
15007,M,106,2
15007,M,107,2
15007,M,108,0
15007,M,109,0
14288,M,104,3
14288,M,105,5
14288,M,106,3
14288,M,102,5
14288,M,103,4
29566,M,104,3
29566,M,105,62
29566,M,106,95
29566,M,107,35
29527,M,104,10
29394,F,104,3
29394,F,105,5
29394,F,103,7
29501,M,104,14
29501,M,105,8
29501,M,106,22
29501,M,107,9
29501,M,108,4
29501,M,109,33
29501,M,110,11
29501,M,111,18
14280,M,102,110
14280,M,103,104
14280,M,104,54
14280,M,105,84
14280,M,106,41
14280,M,107,119
14280,M,108,92
14280,M,109,127
14280,M,110,301
14280,M,111,269
14280,M,112,94
29524,M,104,13
29524,M,105,6
29524,M,106,5
29524,M,107,5
29524,M,108,4
29524,M,109,6
29524,M,110,13
29524,M,111,20
20335,M,108,3
20335,M,109,19
15823,M,102,0
29101,M,102,4
29101,M,103,2
29101,M,104,1
29101,M,105,3
29101,M,106,3
29101,M,107,3
29101,M,108,3
29101,M,109,1
29101,M,110,2
29101,M,111,4
29101,M,112,11
29701,M,105,5
29701,M,106,6
29701,M,107,1
29701,M,108,1
29701,M,109,1
29701,M,110,3
29701,M,111,2
29701,M,112,4
20538,F,112,2
20538,F,109,6
20538,F,110,7
20538,F,111,2
29307,M,104,11
29307,M,105,13
29307,M,106,20
29307,M,103,5
20513,M,109,12
20513,M,110,2
20513,M,111,38
20702,M,112,7
20702,M,110,5
20702,M,111,13
20700,M,110,9
20700,M,111,9
20710,M,110,23
15451,M,102,1
15451,M,103,6
15451,M,104,0
15451,M,105,0
15451,M,106,0
15451,M,107,0
15451,M,108,0
15451,M,109,0
15451,M,110,0
14626,M,102,7
14626,M,103,4
14626,M,104,34
14626,M,105,44
14626,M,106,18
14626,M,107,57
14626,M,108,43
29741,M,105,12
29741,M,106,19
29741,M,107,9
29741,M,108,5
29741,M,109,13
29741,M,110,12
29741,M,111,28
29741,M,112,11
20703,M,112,112
20703,M,110,11
20703,M,111,47
29710,F,105,4
29710,F,106,14
29710,F,107,9
29710,F,108,12
29710,F,109,11
29710,F,110,12
29710,F,111,30
29710,F,112,19
20300,M,112,23
20300,M,108,2
20300,M,109,2
20300,M,110,2
20300,M,111,17
14818,,102,18
20313,F,108,1
20313,F,109,3
20313,F,110,6
20313,F,111,2
20312,M,108,9
20312,M,109,24
14627,M,104,2610
14627,M,105,1596
14627,M,102,188
14627,M,103,520
20123,M,107,2
20123,M,108,2
20123,M,109,5
20123,M,110,4
20123,M,111,7
20123,M,112,278
29728,M,105,15
29728,M,106,24
29728,M,107,11
29728,M,108,12
29728,M,109,19
29728,M,110,19
20355,M,112,20
20355,M,108,6
20355,M,109,6
20355,M,110,7
20355,M,111,-99
20745,M,110,31
20745,M,111,39
10075,M,102,13
10075,M,103,13
20963,M,112,11
20963,M,111,7
29934,M,106,14
29934,M,107,2
29934,M,108,9
10616,M,104,1
10616,M,102,5
10616,M,103,1
20707,M,112,67
20707,M,110,27
20707,M,111,25
14860,M,102,7
14860,M,103,11
14860,M,104,51
14860,M,105,28
14860,M,106,29
14860,M,107,8
14860,M,108,11
14860,M,109,36
29576,M,104,29
29576,M,105,37
29576,M,106,69
29576,M,107,92
29576,M,108,26
29576,M,109,51
29576,M,110,31
29381,M,103,15
29381,M,104,53
29381,M,105,46
29381,M,106,22
29381,M,107,81
29381,M,108,14
20716,M,110,4
20716,M,111,18
20730,M,112,89
20730,M,110,7
20730,M,111,6
20713,F,112,26
20713,F,110,8
20713,F,111,2
20732,M,110,13
20732,M,111,26
29504,F,104,4
29504,F,105,27
29504,F,106,8
29504,F,107,2
29504,F,108,19
29504,F,109,6
29504,F,110,23
29504,F,111,44
29504,F,112,31
20925,M,112,3
20925,M,111,2
20930,M,112,13
20930,M,111,2
20907,M,112,12
20907,M,111,22
14650,M,102,8
15050,M,102,42
15050,M,103,42
15050,M,104,19
15050,M,105,24
15050,M,106,30
15050,M,107,19
15050,M,108,22
15050,M,109,47
14410,M,102,1
20314,F,108,38
20314,F,109,75
20110,M,107,12
20110,M,108,16
20110,M,109,17
20110,M,110,7
20110,M,111,23
20110,M,112,23
15040,M,102,6
15040,M,103,13
20715,M,112,17
20715,M,110,5
20715,M,111,16
20733,F,112,9
20733,F,110,45
20733,F,111,15
20708,F,112,2
20708,F,110,4
20708,F,111,4
20517,M,112,12
20517,M,109,1
20517,M,110,5
20517,M,111,6
20533,M,112,21
20533,M,109,8
20533,M,110,6
20533,M,111,3
21190,M,112,12
21137,M,112,3
21185,M,112,16
20352,M,112,82
20352,M,108,11
20352,M,109,19
20352,M,110,40
20352,M,111,74
20706,M,112,17
20706,M,110,12
20706,M,111,10
95120,,102,14
13021,,102,28
20734,M,110,45
20734,M,111,50
15639,M,104,13
15639,M,105,2
15639,M,102,7
15639,M,103,4
29318,F,103,5
29318,F,104,9
29318,F,105,30
29318,F,107,32
29318,F,108,67
29318,F,109,109
29318,F,110,34
29318,F,111,53
29318,F,112,25
29382,F,104,5
29382,F,105,4
29382,F,106,8
29382,F,107,8
29382,F,103,12
20354,M,108,20
20748,M,112,41
20748,M,110,29
20748,M,111,52
14877,F,104,32
14877,F,105,108
14877,F,102,30
14877,F,103,43
29127,M,102,0
29127,M,103,-99
29127,M,104,4
29127,M,105,6
29127,M,106,9
29127,M,107,4
29127,M,108,1
29127,M,109,1
29127,M,110,11
29127,M,111,27
29127,M,112,11
15085,M,102,5
15085,M,103,10
15085,M,104,20
15085,M,105,10
15085,M,106,7
15085,M,107,11
15085,M,108,37
15085,M,109,82
15085,M,110,36
15085,M,111,90
15085,M,112,58
15621,M,102,7
15621,M,103,9
15621,M,104,17
15621,M,105,25
15621,M,106,17
15621,M,107,20
15621,M,108,18
15621,M,109,17
15621,M,110,21
15621,M,111,12
15621,M,112,27
11035,M,104,9
11035,M,102,10
11035,M,103,10
15426,M,102,0
29556,M,104,4
29556,M,105,1
29556,M,106,6
29556,M,107,4
29759,M,105,4
29759,M,106,4
29759,M,107,1
29759,M,108,9
29759,M,109,4
29759,M,110,11
29759,M,111,50
29759,M,112,49
29370,F,104,3
29370,F,105,3
29370,F,106,8
29370,F,103,0
14616,M,102,33
29740,M,105,28
29740,M,106,26
29740,M,107,53
14845,M,102,26
14837,M,102,23
14837,M,103,16
14837,M,104,15
14837,M,105,13
14837,M,106,15
14837,M,107,35
14837,M,108,20
14837,M,109,27
14837,M,110,54
8672,M,102,8
8672,M,103,9
29554,M,104,21
29554,M,105,55
29554,M,106,20
29554,M,107,22
20351,F,112,32
20351,F,108,3
20351,F,109,6
20351,F,110,9
20351,F,111,29
29303,M,103,10
20320,M,108,9
20145,M,107,2
20145,M,108,1
20145,M,109,2
20145,M,110,3
20145,M,111,2
20145,M,112,2
20134,M,107,2
20134,M,108,1
20134,M,109,2
20134,M,110,3
20134,M,111,1
20134,M,112,5
20119,M,107,11
20119,M,108,5
20119,M,109,55
20119,M,110,13
20119,M,111,45
20119,M,112,19
20508,M,112,9
20508,M,109,1
20508,M,110,3
20508,M,111,-99
20704,M,112,9
20704,M,110,3
20704,M,111,4
20720,M,112,3
20720,M,110,4
20720,M,111,2
20755,M,112,0
20755,M,110,5
20755,M,111,1
20929,M,112,2
20929,M,111,9
20926,M,112,3
20926,M,111,3
94828,M,112,10
94828,M,108,11
94828,M,109,3
94828,M,110,5
94828,M,111,9
14431,M,102,9
20902,F,111,6
20751,M,110,2
20751,M,111,7
20520,M,109,14
20520,M,110,18
20711,M,110,10
20711,M,111,15
20112,M,107,2
20112,M,108,3
20112,M,109,5
20112,M,110,16
20115,M,107,4
20115,M,108,4
20115,M,109,17
20115,M,110,21
20115,M,111,178
20333,M,112,39
20333,M,108,3
20333,M,109,7
20333,M,110,3
20333,M,111,23
20325,M,112,87
20325,M,108,8
20325,M,109,16
20325,M,110,26
20325,M,111,36
21109,M,112,0
20108,F,107,4
20108,F,108,6
20108,F,109,6
20108,F,110,15
20108,F,111,10
20108,F,112,10
20959,M,112,6
20959,M,111,6
21179,M,112,18
31101,F,112,8
21189,M,112,26
21174,M,112,1
633,M,102,24
14816,,102,4
14212,M,102,8
14212,M,103,4
20141,F,107,5
20141,F,108,4
20141,F,109,6
20141,F,110,5
29914,M,106,8
29914,M,107,3
29914,M,108,6
29914,M,110,7
29914,M,111,32
20528,M,112,21
20528,M,109,2
20528,M,110,5
20528,M,111,17
29331,M,103,5
29331,M,104,9
29331,M,105,10
29331,M,106,10
29331,M,107,29
29331,M,108,13
29331,M,109,20
29331,M,110,15
29331,M,111,21
29331,M,112,67
15410,M,102,5
15410,M,103,10
15410,M,104,14
15410,M,105,9
15410,M,106,12
15410,M,107,15
15410,M,108,8
15410,M,109,4
15410,M,110,11
15410,M,111,18
15410,M,112,14
14829,M,102,20
14829,M,103,8
14829,M,104,21
14829,M,105,29
14829,M,106,23
14829,M,107,19
1077,M,102,62
1077,M,103,80
15432,M,102,7
29398,F,103,20
29712,M,105,23
29712,M,106,21
29712,M,107,28
29517,M,104,7
29517,M,105,21
29517,M,106,25
29517,M,107,16
29517,M,108,7
29517,M,109,27
29517,M,110,35
14071,M,102,3
20136,M,107,3
20136,M,108,4
20136,M,109,6
20136,M,110,6
20136,M,111,1
20136,M,112,2
20317,M,108,8
20317,M,109,22
20317,M,110,13
20317,M,111,41
29336,M,103,9
29336,M,104,13
29336,M,105,20
29336,M,106,24
29336,M,107,6
29336,M,108,6
29336,M,109,6
29336,M,110,17
29336,M,111,14
10794,M,102,9
21166,M,112,20
2605,M,102,203
2605,M,103,124
2605,M,104,52
2605,M,105,62
2605,M,106,84
2605,M,107,105
2605,M,108,74
2605,M,109,44
2605,M,110,155
2605,M,111,82
2605,M,112,27
29702,M,105,-99
29702,M,106,9
29702,M,107,11
29702,M,108,8
29702,M,109,3
29702,M,110,2
29702,M,111,11
14608,F,102,11
20723,M,112,10
20723,M,110,20
20723,M,111,13
21135,M,112,13
21133,M,112,2
14461,M,104,45
14461,M,102,27
14461,M,103,26
29539,M,104,23
29539,M,105,17
29539,M,106,34
29539,M,107,16
29539,M,108,10
29539,M,109,5
29539,M,110,3
29539,M,111,4
29539,M,112,4
29908,M,106,13
29908,M,107,14
29908,M,108,14
29908,M,109,25
29908,M,110,47
29908,M,111,30
29908,M,112,30
29777,M,105,8
29777,M,106,5
29777,M,107,2
29777,M,108,4
29777,M,109,2
29777,M,110,4
29777,M,111,14
29777,M,112,6
29535,F,104,5
29535,F,105,6
29535,F,106,11
29535,F,107,2
29535,F,108,2
14248,M,102,16
14248,M,103,6
14248,M,104,7
14248,M,105,11
14248,M,106,21
14248,M,107,37
15052,M,102,3
15052,M,103,25
29778,F,105,20
29778,F,106,13
29778,F,107,29
29778,F,108,13
29778,F,109,17
29778,F,110,16
29778,F,111,49
29778,F,112,32
29530,,104,22
15448,F,102,33
15448,F,103,43
15448,F,104,27
15448,F,105,54
15448,F,106,21
15448,F,107,93
15448,F,108,190
15448,F,109,453
15448,F,110,1048
15448,F,111,1486
15448,F,112,674
29507,M,104,34
29507,M,105,58
15408,M,102,4
15408,M,103,27
15408,M,104,17
15408,M,105,24
15408,M,106,15
15408,M,107,19
15408,M,108,20
15408,M,109,38
29543,,104,15
29391,M,103,18
14224,M,104,15
14224,M,102,16
14224,M,103,30
14656,M,102,7
14656,M,103,12
14656,M,104,22
14656,M,105,3
14656,M,106,3
14656,M,107,5
14656,M,108,2
14656,M,109,5
14210,M,102,2
14210,M,103,33
29350,M,103,4
29350,M,104,4
29350,M,105,12
29350,M,106,24
29350,M,107,8
29350,M,108,2
29350,M,109,10
29350,M,110,5
29350,M,111,9
29550,M,104,0
29550,M,105,0
29550,M,106,0
29550,M,107,0
29550,M,108,0
29550,M,109,1
29550,M,110,0
29550,M,112,0
21159,F,112,22
29917,M,106,0
29917,M,107,0
29917,M,108,1
29773,M,105,60
29773,M,106,32
29773,M,107,13
29773,M,108,28
29773,M,109,54
29773,M,110,182
20127,M,107,9
20127,M,108,2
20127,M,109,6
20127,M,110,5
29938,M,106,3
29938,M,107,3
29938,M,108,3
29938,M,109,3
29938,M,110,5
29938,M,111,22
20143,M,107,4
20143,M,108,4
20143,M,109,3
20143,M,110,7
20143,M,111,4
20143,M,112,7
20100,M,107,8
20100,M,108,28
20100,M,109,55
20100,M,110,36
20100,M,111,27
20100,M,112,105
20315,M,108,14
20315,M,109,16
20315,M,110,14
29320,M,104,3
29320,M,105,4
29320,M,106,5
29320,M,107,3
29320,M,103,0
20518,M,112,7
20518,M,109,1
20518,M,110,3
20518,M,111,2
20304,M,112,26
20304,M,108,10
20304,M,109,1
20304,M,110,2
20304,M,111,9
15632,F,104,1
15632,F,102,10
15632,F,103,5
29553,M,104,7
29553,M,105,6
29553,M,106,3
29553,M,107,3
29553,M,108,4
29553,M,109,6
29553,M,110,15
29553,M,111,3
29553,M,112,31
21128,M,112,23
14629,M,102,57
29707,M,105,4
29707,M,106,6
29707,M,107,1
29707,M,108,12
29707,M,109,6
29707,M,110,13
29707,M,111,17
29707,M,112,36
15029,M,102,5
15029,M,103,41
15029,M,104,194
15029,M,105,117
15029,M,106,133
15029,M,107,4
15029,M,108,6
15029,M,109,7
15029,M,110,1
15029,M,111,46
15029,M,112,162
20534,F,109,19
20534,F,110,6
20525,F,112,17
20525,F,109,5
20525,F,110,6
20525,F,111,11
29546,M,104,2
29546,M,105,21
29546,M,106,6
29546,M,107,10
29546,M,108,10
29546,M,109,25
29546,M,110,31
29546,M,111,36
29546,M,112,24
14058,M,104,0
14058,M,102,1
14058,M,103,0
20103,M,107,2
20103,M,108,3
20103,M,109,6
20103,M,110,8
20103,M,111,5
20103,M,112,8
29355,M,103,2
29355,M,104,3
29355,M,105,7
29355,M,106,3
29355,M,107,18
29355,M,108,2
29355,M,109,7
29355,M,110,6
29537,M,104,11
29537,M,105,19
11058,,102,24
15422,M,102,3
15449,M,102,1
15449,M,103,3
15449,M,104,2
15449,M,105,12
15449,M,106,5
15449,M,107,15
15449,M,108,1
15449,M,109,0
15449,M,110,0
15620,M,104,17
15620,M,105,12
15620,M,102,3
15620,M,103,6
3078,,102,23
29559,M,104,4
29559,M,105,5
29559,M,106,6
29559,M,107,6
29559,M,108,2
29559,M,109,4
29559,M,110,5
29559,M,111,2
29559,M,112,5
14042,M,102,1
29341,M,103,8
29341,M,104,14
29341,M,105,41
29341,M,106,7
29341,M,107,12
29341,M,108,10
29341,M,109,20
29341,M,110,9
29341,M,111,4
29352,M,103,14
29352,M,104,13
29352,M,105,6
29352,M,106,6
29352,M,107,2
29352,M,108,4
29352,M,109,9
29352,M,110,36
29907,M,106,2
29907,M,107,1
29907,M,108,1
29907,M,109,0
29907,M,110,1
29921,M,106,8
29921,M,107,2
29921,M,108,2
29921,M,109,5
29921,M,110,5
29921,M,111,13
29921,M,112,9
20535,F,112,-99
20535,F,109,0
20535,F,110,4
20535,F,111,11
20532,M,112,4
20532,M,109,2
20532,M,110,1
20532,M,111,1
29751,M,105,7
29751,M,106,17
29751,M,107,12
29751,M,108,9
29751,M,109,12
29751,M,110,12
14873,M,102,18
14873,M,103,16
14873,M,104,13
14873,M,105,9
14873,M,106,12
14873,M,107,23
14873,M,108,65
14873,M,109,97
14873,M,110,171
14873,M,111,252
14873,M,112,160
20349,F,108,0
20349,F,109,0
20349,F,110,5
20349,F,111,27
20311,F,108,20
20311,F,109,12
20311,F,110,10
20346,M,112,65
20346,M,108,18
20346,M,109,25
20346,M,110,50
20346,M,111,31
20331,F,112,14
20331,F,108,15
20331,F,109,5
20331,F,110,8
20331,F,111,6
20530,M,112,12
20530,M,109,4
20530,M,110,2
20530,M,111,17
29363,M,104,1
29363,M,105,3
29363,M,106,4
29363,M,107,3
29363,M,103,2
20503,M,112,80
20503,M,109,24
20503,M,110,27
20503,M,111,31
20341,M,112,36
20341,M,108,69
20341,M,109,36
20341,M,110,25
20341,M,111,46
15419,M,102,0
15419,M,103,3
15419,M,104,1
15419,M,105,6
15419,M,106,7
15419,M,107,8
15419,M,108,5
15419,M,109,1
20746,M,110,5
20746,M,111,11
20133,F,107,10
20133,F,108,6
20133,F,109,17
29923,M,106,80
29923,M,107,27
29923,M,108,31
29923,M,109,37
29923,M,110,39
29923,M,111,29
29923,M,112,13
11067,M,102,0
29925,M,106,26
29925,M,107,15
29925,M,108,12
29925,M,109,23
29925,M,110,39
29925,M,111,40
29925,M,112,60
29771,M,105,3
29771,M,106,3
29771,M,107,0
29771,M,108,9
29771,M,110,4
29771,M,111,9
29928,M,106,21
29928,M,107,33
29928,M,108,33
29928,M,109,96
29928,M,110,32
29723,M,105,9
29723,M,106,12
29723,M,107,10
29723,M,108,9
29723,M,109,14
14405,M,104,7
14405,M,102,7
14405,M,103,6
20947,M,112,2
20947,M,111,3
14647,M,112,34
14647,M,109,-99
14647,M,110,11
14647,M,111,16
14875,M,102,4
14875,M,103,5
14875,M,104,11
14875,M,105,17
14875,M,106,14
14875,M,107,69
14875,M,108,38
14875,M,109,27
20910,M,112,11
20910,M,111,4
29342,M,104,13
29342,M,103,5
20114,M,107,0
20114,M,108,2
20114,M,109,4
20126,M,107,0
20126,M,108,0
20126,M,109,4
29902,M,106,1
29902,M,107,10
29902,M,108,5
20957,M,112,23
20957,M,111,93
29348,M,103,8
29348,M,104,8
29348,M,105,10
29348,M,106,13
29348,M,107,6
29348,M,108,3
29348,M,109,13
29348,M,110,28
29348,M,111,49
29348,M,112,32
29532,M,104,0
29532,M,105,0
29532,M,106,0
29532,M,107,0
29532,M,108,0
29532,M,109,0
20516,M,112,10
20516,M,109,2
20516,M,110,2
20516,M,111,6
20750,M,112,32
20750,M,110,16
20750,M,111,21
20739,M,110,13
20739,M,111,29
20756,M,112,3
20756,M,110,2
20756,M,111,6
21164,M,112,8
21116,M,112,39
21118,F,112,7
21108,M,112,7
20531,M,112,6
20531,M,109,1
20531,M,110,6
20531,M,111,2
15425,M,104,21
15425,M,102,21
15425,M,103,13
20542,M,112,1
20542,M,110,3
20542,M,111,4
14802,M,104,1
14802,M,105,2
14802,M,106,5
14802,M,102,0
14802,M,103,0
13024,M,102,13
13024,M,103,18
29774,F,105,18
29774,F,106,9
29774,F,107,8
29774,F,108,8
29774,F,109,8
29774,F,110,9
29774,F,111,17
29774,F,112,13
29919,M,106,2
29919,M,107,1
29919,M,108,0
29919,M,109,4
29919,M,110,10
29919,M,111,39
29919,M,112,31
